Name,Position,Device,GUID,Parent GUID,MD5 Digest,Path Name,Kind,MIME Type,Date,Cellebrite deleted_state,Cellebrite id,Cellebrite Folder,Cellebrite type,Cellebrite Type,Cellebrite VideoCall,Cellebrite Title,Cellebrite LastVisited,Cellebrite Url,Cellebrite VisitCount,Contact Full Name,Contact Mobile Phone,MaximumLatitude,MinimumLatitude,MaximumLongitude,MinimumLongitude,Latitude,Longitude,iOS Message Remote Participants,iOS SMS Read,iOS First Message,iOS Last Message,Application Created,File Created,Communication Date,Cellebrite MetaData Modify time,Cellebrite MetaData DateTime,Cellebrite StartDate,Exif Date Time
Thumbs.db_embedded_8.jpg,0-0-5-0-0-1-1-0-0-17-7,BlackBerry Torch,f870387b-bfcc-4bff-ba2b-cc2f3415fda1,2107cfbc-28b3-4656-8d62-5addbc927e47,b310d78d30ebbb0ef6d8858fb24d1955,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/default/images/Thumbs.db,Image,image/jpeg,,,f7e6b10a-54b6-4e01-9558-62a3f6d0dfc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thumbs.db_embedded_9.jpg,0-0-5-0-0-1-1-0-0-17-8,BlackBerry Torch,ef218c7d-23ae-42da-94c4-1bee9768a656,2107cfbc-28b3-4656-8d62-5addbc927e47,22224085b5a139fa06f0119fba48d06e,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/default/images/Thumbs.db,Image,image/jpeg,,,9b345df4-5c7c-44df-9fc1-69998db515eb,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thumbs.db_embedded_10.jpg,0-0-5-0-0-1-1-0-0-17-9,BlackBerry Torch,d3162e81-2e21-430b-83e1-153894038a44,2107cfbc-28b3-4656-8d62-5addbc927e47,0f2ec648cebea8656708a217dd46aeb2,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/default/images/Thumbs.db,Image,image/jpeg,,,aed30f93-bdcb-4250-924f-3d328d3712a2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thumbs.db_embedded_11.jpg,0-0-5-0-0-1-1-0-0-17-10,BlackBerry Torch,352bcd0f-b1de-444c-bd3a-d2dc07ffaed5,2107cfbc-28b3-4656-8d62-5addbc927e47,1d95b274dd726726d39e2f36dc10d5e2,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/default/images/Thumbs.db,Image,image/jpeg,,,e11b2d9a-7af1-4a7c-acc2-b3cc040a3c9d,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thumbs.db_embedded_12.jpg,0-0-5-0-0-1-1-0-0-17-11,BlackBerry Torch,cfeaf481-0233-421e-9721-20d351b71656,2107cfbc-28b3-4656-8d62-5addbc927e47,bf63ce7065fc322bc32f1459b5a1283a,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/default/images/Thumbs.db,Image,image/jpeg,,,e319d46e-40dc-4fdd-8bd7-bc286780d7d9,,,,,,,,,,,,,,,,,,,,,,,,,,,
safety_product_info.pdf_embedded_1.jpg,0-0-5-0-0-1-1-1-0-0-0,BlackBerry Torch,3b7b6095-9231-4c31-8513-59bd8f8c6fec,cdd78f12-349d-4fd8-a3c9-f50f95f4b7fb,26b68c1398e824a2a7a6ebcee8fb8566,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/brazilian_portuguese/files/safety_product_info.pdf,Image,image/jpeg,,,67e09a18-ef9f-4483-b2da-c12f9b61b49a,,,,,,,,,,,,,,,,,,,,,,,,,,,
desktop_mac.xml,0-0-5-0-0-1-1-1-1-0,BlackBerry Torch,0e36de4f-d59e-44e9-8659-395936f96898,5ad02e82-187a-4675-9c82-a9e4e39195aa,785888914b91cdfc902ce609a7a3da16,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/brazilian_portuguese/xml,Document,text/html,,,a15572a4-da4b-4332-b794-fcd5adc28c94,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:56 PM,,,
desktop_software.xml,0-0-5-0-0-1-1-1-1-1,BlackBerry Torch,7126264d-fdde-497a-a780-299c0c3bd4ed,5ad02e82-187a-4675-9c82-a9e4e39195aa,3cc2d63dd7736655b219a0d59496e9af,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/brazilian_portuguese/xml,Document,text/html,,,c7a40ef9-b29f-4f7b-8a2b-71020da6dcd9,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:54 PM,,,
license.xml,0-0-5-0-0-1-1-1-1-2,BlackBerry Torch,032be2a6-7057-45ee-8e30-6e14aa07c251,5ad02e82-187a-4675-9c82-a9e4e39195aa,9492abeb70a0307bda5dda89578dcab0,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/brazilian_portuguese/xml,Document,text/html,,,611adb8e-306e-419b-b8f5-7b102b54db4f,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:14 PM,,,
licenseagreement.xml,0-0-5-0-0-1-1-1-1-3,BlackBerry Torch,6276e314-fad8-40d3-b6af-8d40369fbb5b,5ad02e82-187a-4675-9c82-a9e4e39195aa,bd1a0748e5eddd5d1b80d5e41332d5b0,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/brazilian_portuguese/xml,Document,text/html,,,89fea044-e144-46ab-b5dc-c33fcf729b0b,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:14 PM,,,
main.xml,0-0-5-0-0-1-1-1-1-4,BlackBerry Torch,8a9e9d9f-32e4-4e23-9dfe-78f2a453548b,5ad02e82-187a-4675-9c82-a9e4e39195aa,f06f28efd7d7d97b24ab5de069ab8b4f,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/brazilian_portuguese/xml,Document,text/html,,,2d1326e2-3e74-487a-b47a-21e68093718b,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:48 PM,,,
safety.xml,0-0-5-0-0-1-1-1-1-5,BlackBerry Torch,c242e52a-46a5-4a88-8243-64b0fe8be192,5ad02e82-187a-4675-9c82-a9e4e39195aa,59ae9deba000ef48c4d57af3f65a6f39,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/brazilian_portuguese/xml,Document,text/html,,,a01c9087-2824-4fa5-aeb6-42ba6a6257e1,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:14 PM,,,
desktop_mac.xml,0-0-5-0-0-1-1-2-0-0,BlackBerry Torch,0eb03794-ecef-4db3-a58b-89b2641abdce,23db5429-c406-4385-b231-3006cb4b1708,972e95eb93986b6f16c33f3eab458e71,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/turkish/xml,Document,text/html,,,ed63070f-da8a-4d6c-9c78-d35fdc50e453,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:56 PM,,,
desktop_software.xml,0-0-5-0-0-1-1-2-0-1,BlackBerry Torch,68354b2c-ccc8-45a4-977b-bb8369b3d3bd,23db5429-c406-4385-b231-3006cb4b1708,38c18b5d4f9c275871862a7502448c65,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/turkish/xml,Document,text/html,,,b30eec4a-2759-42bf-8240-846501d2a450,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:54 PM,,,
license.xml,0-0-5-0-0-1-1-2-0-2,BlackBerry Torch,8df8d151-1079-4a17-90aa-1b9fa2254b4a,23db5429-c406-4385-b231-3006cb4b1708,9a306c34393638a977b17b46e1f24b9f,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/turkish/xml,Document,text/html,,,34256a90-3391-41dd-96c7-558bff5d8704,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:18 PM,,,
licenseagreement.xml,0-0-5-0-0-1-1-2-0-3,BlackBerry Torch,23952958-9f23-46b7-8619-33f3e4e7ffb6,23db5429-c406-4385-b231-3006cb4b1708,bbbe510b42819a45fa2368cc1c4f3c25,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/turkish/xml,Document,text/html,,,dc9f8582-d686-4822-bf54-b97d26ca9c81,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:18 PM,,,
main.xml,0-0-5-0-0-1-1-2-0-4,BlackBerry Torch,a382edf2-baa9-4a5e-8aa3-e6adc99149e0,23db5429-c406-4385-b231-3006cb4b1708,8b87b24ff75ba6c0a09be01c29a18b99,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/turkish/xml,Document,text/html,,,4fe58549-efd0-4fe0-917e-9783687b9e79,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:52 PM,,,
safety.xml,0-0-5-0-0-1-1-2-0-5,BlackBerry Torch,dff2fd05-13c4-47b0-9f65-4a4a725662b7,23db5429-c406-4385-b231-3006cb4b1708,b1becf8761e076b2d0b3bd45e3dceaa1,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/turkish/xml,Document,text/html,,,31b50f89-62eb-4ba8-9c2d-cf746438836b,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:18 PM,,,
desktop_mac.xml,0-0-5-0-0-1-1-3-0-0,BlackBerry Torch,71b76a08-64a9-4a55-8ca1-62445ac265ab,ed0626e8-e6be-494b-a93e-3f904c9b7be2,0e2c11d283505c7353f4c81e1c5e2463,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/traditional_chinese/xml,Document,text/html,,,270028b1-866c-47f0-aa80-7e9ebf373cb7,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:56 PM,,,
desktop_software.xml,0-0-5-0-0-1-1-3-0-1,BlackBerry Torch,70efc120-21e3-4bc1-ade5-eb97b98f7075,ed0626e8-e6be-494b-a93e-3f904c9b7be2,a338eeeccd10ee0b72b2d3ebf253ee64,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/traditional_chinese/xml,Document,text/html,,,7606d5d0-8734-405f-9dee-f5bd7f622550,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:54 PM,,,
license.xml,0-0-5-0-0-1-1-3-0-2,BlackBerry Torch,1dd0b08b-e480-43b2-b4cb-fb3f41d26c0f,ed0626e8-e6be-494b-a93e-3f904c9b7be2,c00de3aa4efe3d9f2dc6ab32dbe9009b,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/traditional_chinese/xml,Document,text/html,,,88d7ddd8-c0b9-4f17-a906-e4fa0887bf9d,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
licenseagreement.xml,0-0-5-0-0-1-1-3-0-3,BlackBerry Torch,90dc9954-ad48-40c9-9529-986df6b12270,ed0626e8-e6be-494b-a93e-3f904c9b7be2,2669a98d11578f9e9f0559883184d8b5,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/traditional_chinese/xml,Document,text/html,,,ad8dee4e-06ea-45bb-bb0a-880ae5a787eb,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
main.xml,0-0-5-0-0-1-1-3-0-4,BlackBerry Torch,f7b713aa-4d40-4998-b610-81857eaf5e74,ed0626e8-e6be-494b-a93e-3f904c9b7be2,2661b1c717dee4d9d4430573569842a3,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/traditional_chinese/xml,Document,text/html,,,70edbee0-e6ae-49d0-bf49-6b5612e29f47,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:52 PM,,,
safety.xml,0-0-5-0-0-1-1-3-0-5,BlackBerry Torch,ada00066-50b8-434d-a155-0b21c8872005,ed0626e8-e6be-494b-a93e-3f904c9b7be2,b6a2af2f0d035813cc2f9af594e3c0b7,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/traditional_chinese/xml,Document,text/html,,,75fa43c7-59e0-4c66-b52b-22145c5b25c8,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:18 PM,,,
desktop_mac.xml,0-0-5-0-0-1-1-4-0-0,BlackBerry Torch,5607d022-6a6c-4f15-b938-bf1a4575dc94,5659859e-ca7c-489b-8232-566506f46402,3789df0281ec75ec05c5e024a145ff64,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/spanish/xml,Document,text/html,,,ef7e64a3-66e7-4c8e-b043-36acd4346a57,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:56 PM,,,
desktop_software.xml,0-0-5-0-0-1-1-4-0-1,BlackBerry Torch,c71a3068-1285-4cec-95bc-afd714bbf65e,5659859e-ca7c-489b-8232-566506f46402,daca1559bcc31d6017ab006f03bd7d62,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/spanish/xml,Document,text/html,,,15d239f6-cd0d-4b91-9470-1948434989ea,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:54 PM,,,
license.xml,0-0-5-0-0-1-1-4-0-2,BlackBerry Torch,04a609a5-dc34-43a0-8607-cb87710953b4,5659859e-ca7c-489b-8232-566506f46402,5630f5539329ba783d5b4807302c4786,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/spanish/xml,Document,text/html,,,e6851422-d992-422e-8096-abfc070cb413,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
licenseagreement.xml,0-0-5-0-0-1-1-4-0-3,BlackBerry Torch,eee3c91b-4971-4189-86ac-b2c82e9e2ce9,5659859e-ca7c-489b-8232-566506f46402,d2f7596e7663e0dcba6dbbde8cfa2c04,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/spanish/xml,Document,text/html,,,777c8aeb-f837-4ad1-a75d-50092c2b2679,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
main.xml,0-0-5-0-0-1-1-4-0-4,BlackBerry Torch,2bc1ef2e-57ec-4e0f-a314-19333819cc25,5659859e-ca7c-489b-8232-566506f46402,9ff02d87d76ee9672532fcf724c3419c,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/spanish/xml,Document,text/html,,,b29c94a4-7df7-499c-b436-33a2c5bca953,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:52 PM,,,
safety.xml,0-0-5-0-0-1-1-4-0-5,BlackBerry Torch,53d0fa10-1af5-4319-ab02-cb82600fe520,5659859e-ca7c-489b-8232-566506f46402,19e729d0c3441f270d98475c7cc5601c,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/spanish/xml,Document,text/html,,,39f1c34c-2904-4822-845d-8db96127519c,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
desktop_mac.xml,0-0-5-0-0-1-1-5-0-0,BlackBerry Torch,3069f609-8da1-451f-ad8e-04fec4f306f1,6ba798e7-e7c2-4ea5-9d54-0a0464e40d60,259ad0107c687a907adf11def7470b22,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/simplified_chinese/xml,Document,text/html,,,1f204383-982d-4cad-95b4-7a07346c9c5e,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:56 PM,,,
desktop_software.xml,0-0-5-0-0-1-1-5-0-1,BlackBerry Torch,8953968b-723e-4526-9378-7b0d507e6237,6ba798e7-e7c2-4ea5-9d54-0a0464e40d60,de6a72c7abce999197aa4ba8532bf4f9,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/simplified_chinese/xml,Document,text/html,,,0aad053c-c815-49ce-98b1-63ac4e6a403e,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:54 PM,,,
license.xml,0-0-5-0-0-1-1-5-0-2,BlackBerry Torch,0e28d857-9227-44b5-9a10-cafabd87e489,6ba798e7-e7c2-4ea5-9d54-0a0464e40d60,81fefeb31d811dcef0f11ddd53512236,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/simplified_chinese/xml,Document,text/html,,,6000309c-7382-4d64-9b8e-c48379aa9cec,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
licenseagreement.xml,0-0-5-0-0-1-1-5-0-3,BlackBerry Torch,e6fa4d55-9d39-480d-897e-f7b65850df67,6ba798e7-e7c2-4ea5-9d54-0a0464e40d60,4a952aba6593e163d35eaafd31332c10,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/simplified_chinese/xml,Document,text/html,,,76ab3f5b-e39d-489c-b5f7-4d5c22d174a7,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
main.xml,0-0-5-0-0-1-1-5-0-4,BlackBerry Torch,3e5ecc49-5350-41b5-aa7d-26e435dc64f7,6ba798e7-e7c2-4ea5-9d54-0a0464e40d60,be3b4bdbedc12bc5fee3c6636739fe20,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/simplified_chinese/xml,Document,text/html,,,e14b6bc3-8bee-411e-abec-813c4d2fd91c,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:52 PM,,,
safety.xml,0-0-5-0-0-1-1-5-0-5,BlackBerry Torch,12107014-6814-4112-a5f8-d5510edc3114,6ba798e7-e7c2-4ea5-9d54-0a0464e40d60,e7f0ada93c40ad9b0d75a05c3aa4c14b,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/simplified_chinese/xml,Document,text/html,,,8015a405-d443-4690-b7c6-239b17390933,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
desktop_mac.xml,0-0-5-0-0-1-1-6-0-0,BlackBerry Torch,c761ebe0-8caf-489e-b31d-0ee18c47bc67,889c32c6-bece-418e-aa1a-a210fb506606,94e2c9ba1a4021c7602f6641588678e7,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/russian/xml,Document,text/html,,,ed4a4bab-a23f-439f-8261-49aea15917fb,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:56 PM,,,
desktop_software.xml,0-0-5-0-0-1-1-6-0-1,BlackBerry Torch,0b5d9880-5183-4938-897d-89397b4a36a8,889c32c6-bece-418e-aa1a-a210fb506606,b1974880a8936d210e687d9db2e805aa,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/russian/xml,Document,text/html,,,1d1e031d-a5d4-402c-9777-4e2fd9905300,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:54 PM,,,
license.xml,0-0-5-0-0-1-1-6-0-2,BlackBerry Torch,04c6d07a-367d-462c-9a4a-00cacdcb79ac,889c32c6-bece-418e-aa1a-a210fb506606,f020f4ddb383ee9c8428ed77166a8a96,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/russian/xml,Document,text/html,,,b7ae6697-b829-48e4-8a7d-6cdf55a6886d,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
licenseagreement.xml,0-0-5-0-0-1-1-6-0-3,BlackBerry Torch,c8f2487b-d339-4c7c-ad21-2fc55a5b1879,889c32c6-bece-418e-aa1a-a210fb506606,e88c7e2f0fb5744bba5cfd781fc7180d,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/russian/xml,Document,text/html,,,fefda759-6252-4c93-aad5-ad7513646977,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
main.xml,0-0-5-0-0-1-1-6-0-4,BlackBerry Torch,fc480411-c87d-4d9c-9ed3-eff39bc28a59,889c32c6-bece-418e-aa1a-a210fb506606,3c0c83fef3588c649bbd03a871ed0f0a,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/russian/xml,Document,text/html,,,19146950-f34c-4241-88a9-1813edb4a68e,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:52 PM,,,
safety.xml,0-0-5-0-0-1-1-6-0-5,BlackBerry Torch,344c9388-011c-40ce-9e52-9ac15411ca8e,889c32c6-bece-418e-aa1a-a210fb506606,2a01fee51bc390418ccbb19e7b088887,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/russian/xml,Document,text/html,,,418c9911-4045-40e8-a52e-5690d9360966,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
desktop_mac.xml,0-0-5-0-0-1-1-7-0-0,BlackBerry Torch,104bcfa0-4720-45c2-811b-b46316365478,125d5014-ba67-419f-bebe-abb951c9b2e5,8ceae9d87edaf50368486549c9059f9b,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/portuguese/xml,Document,text/html,,,d9014b98-a965-41a4-bc26-ea5dee824159,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:56 PM,,,
desktop_software.xml,0-0-5-0-0-1-1-7-0-1,BlackBerry Torch,66e2892e-aa10-4d05-8cb9-641398488f4d,125d5014-ba67-419f-bebe-abb951c9b2e5,25d0deeeb0f6580d0628cefd6aebfde3,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/portuguese/xml,Document,text/html,,,5854ee5a-6da3-4488-8968-a9043c665cec,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:54 PM,,,
license.xml,0-0-5-0-0-1-1-7-0-2,BlackBerry Torch,d27d2bef-874c-43c7-8321-173b394ee5a4,125d5014-ba67-419f-bebe-abb951c9b2e5,db0e18dd1a773b0e877808377f028119,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/portuguese/xml,Document,text/html,,,d624ad09-4efb-4329-b126-71d47055d07f,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
licenseagreement.xml,0-0-5-0-0-1-1-7-0-3,BlackBerry Torch,edf2f275-07b7-4d1a-9640-455110200a59,125d5014-ba67-419f-bebe-abb951c9b2e5,ac5d314542a14ec40156d87f046f37d3,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/portuguese/xml,Document,text/html,,,6b1561ed-8f9a-4593-9e06-8199e5f0a05b,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
main.xml,0-0-5-0-0-1-1-7-0-4,BlackBerry Torch,2b046836-d453-46cd-99c7-534f128989bf,125d5014-ba67-419f-bebe-abb951c9b2e5,2d0992fd9c82aa17e5832ac69235cf74,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/portuguese/xml,Document,text/html,,,2387b594-aa76-44a8-9d61-8755e6e8699a,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:52 PM,,,
safety.xml,0-0-5-0-0-1-1-7-0-5,BlackBerry Torch,d064f87b-fd0f-43c8-8b82-aea4b749acfe,125d5014-ba67-419f-bebe-abb951c9b2e5,aae032bb7cb26492b8f7f099bdc88f58,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/portuguese/xml,Document,text/html,,,264d726b-698d-4f3f-a360-a02e8f814240,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:27:16 PM,,,
desktop_mac.xml,0-0-5-0-0-1-1-8-0-0,BlackBerry Torch,c318f655-33e6-4d15-8ce1-c35a9aedd1ce,b72a8d13-1501-4cb7-89c8-2073120a0f12,90f1f06947d242d104b27ebee1fbd61b,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/polish/xml,Document,text/html,,,56f299f1-3253-4e7a-983f-1f68dd7b06d9,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:56 PM,,,
desktop_software.xml,0-0-5-0-0-1-1-8-0-1,BlackBerry Torch,5cb0fa4f-d19d-4301-8c22-8160c02eff65,b72a8d13-1501-4cb7-89c8-2073120a0f12,c2ba42c4382f6dce71534d9dca6146a3,/BlackBerry Torch 9800 File System Dump/BlackBerry Torch 9800 File System Dump.ufdr/Tagged Files/[Unnamed Container]/SDCard/files/languages/polish/xml,Document,text/html,,,4f63b33c-8a2c-488e-b963-c325d39021d8,,,,,,,,,,,,,,,,,,,,,,,,8/19/2010 7:31:54 PM,,,
